,Duration,Destination,Gender,Age,userID,groupAge,destID,rating
25376,4,RUSSIAN FEDERATION,0,43,46973,35-60,35,1
25439,7,MALAYSIA,0,43,46973,35-60,1,4
25490,17,THAILAND,0,43,46973,35-60,0,4
25609,6,THAILAND,0,43,46973,35-60,0,4
25874,3,SINGAPORE,0,43,46973,35-60,2,5
25947,9,MALAYSIA,0,43,46973,35-60,1,4
26070,23,AUSTRALIA,0,43,46973,35-60,9,4
26160,4,SINGAPORE,0,43,46973,35-60,2,5
26216,3,UNITED STATES,0,43,46973,35-60,14,3
26218,75,UNITED KINGDOM,0,43,46973,35-60,27,3
26225,11,AUSTRALIA,0,43,46973,35-60,9,4
26227,36,DENMARK,0,43,46973,35-60,69,4
26229,36,DENMARK,0,43,46973,35-60,69,4
26230,36,DENMARK,0,43,46973,35-60,69,4
26398,25,SINGAPORE,0,43,46973,35-60,2,5
26469,64,THAILAND,0,43,46973,35-60,0,4
26695,44,DENMARK,0,43,46973,35-60,69,4
26701,7,SINGAPORE,0,43,46973,35-60,2,5
26739,48,UNITED KINGDOM,0,43,46973,35-60,27,3
26747,55,UNITED STATES,0,43,46973,35-60,14,3
27072,10,THAILAND,0,43,46973,35-60,0,4
27304,12,UNITED KINGDOM,0,43,46973,35-60,27,3
27369,66,UNITED STATES,0,43,46973,35-60,14,3
27542,49,HONG KONG,0,43,46973,35-60,13,1
27574,47,MALAYSIA,0,43,46973,35-60,1,4
27686,17,MYANMAR,0,43,46973,35-60,22,1
27752,10,AUSTRALIA,0,43,46973,35-60,9,4
27887,6,SINGAPORE,0,43,46973,35-60,2,5
27910,9,AUSTRALIA,0,43,46973,35-60,9,4
27917,55,THAILAND,0,43,47003,35-60,0,2
28038,13,INDONESIA,0,43,47003,35-60,11,3
28102,19,SINGAPORE,0,43,47003,35-60,2,15
28210,22,UNITED KINGDOM,0,43,47003,35-60,27,1
28895,2,VIET NAM,0,43,47003,35-60,23,1
30267,53,HONG KONG,0,43,47003,35-60,13,3
30432,4,BRUNEI DARUSSALAM,0,43,47003,35-60,6,1
31378,73,SINGAPORE,0,43,47003,35-60,2,15
31788,11,HONG KONG,0,43,47003,35-60,13,3
32022,6,SINGAPORE,0,43,47003,35-60,2,15
32167,23,PHILIPPINES,0,43,47003,35-60,8,1
32348,29,HONG KONG,0,43,47003,35-60,13,3
32597,7,THAILAND,0,43,47003,35-60,0,2
32689,8,MALAYSIA,0,43,47003,35-60,1,1
32848,5,SINGAPORE,0,43,47003,35-60,2,15
33176,14,INDONESIA,0,43,47003,35-60,11,3
33183,92,SINGAPORE,0,43,47003,35-60,2,15
33184,93,SINGAPORE,0,43,47003,35-60,2,15
33412,10,SINGAPORE,0,43,47003,35-60,2,15
33418,76,SINGAPORE,0,43,47003,35-60,2,15
33436,48,SINGAPORE,0,43,47003,35-60,2,15
33445,2,SINGAPORE,0,43,47003,35-60,2,15
34385,5,SINGAPORE,0,43,47003,35-60,2,15
34552,57,INDONESIA,0,43,47003,35-60,11,3
35051,34,CHINA,0,43,47003,35-60,3,1
35205,14,SINGAPORE,0,43,47003,35-60,2,15
35472,45,SINGAPORE,0,43,47003,35-60,2,15
35705,73,SINGAPORE,0,43,47003,35-60,2,15
36553,36,MYANMAR,0,43,47003,35-60,22,1
36561,5,SINGAPORE,0,43,47003,35-60,2,15
36720,81,UNITED STATES,0,43,47033,35-60,14,1
37121,6,SINGAPORE,0,43,47033,35-60,2,20
37130,14,SINGAPORE,0,43,47033,35-60,2,20
37595,77,SINGAPORE,0,43,47033,35-60,2,20
38277,5,SINGAPORE,0,43,47033,35-60,2,20
38319,4,SINGAPORE,0,43,47033,35-60,2,20
38484,45,SINGAPORE,0,43,47033,35-60,2,20
38760,23,VIET NAM,0,43,47033,35-60,23,1
38973,14,SINGAPORE,0,43,47033,35-60,2,20
39465,19,SINGAPORE,0,43,47033,35-60,2,20
39645,19,INDONESIA,0,43,47033,35-60,11,2
41059,13,SINGAPORE,0,43,47033,35-60,2,20
41253,12,SINGAPORE,0,43,47033,35-60,2,20
41258,12,SINGAPORE,0,43,47033,35-60,2,20
41442,45,SINGAPORE,0,43,47033,35-60,2,20
41646,66,SINGAPORE,0,43,47033,35-60,2,20
41818,3,MALAYSIA,0,43,47033,35-60,1,1
42569,15,THAILAND,0,43,47033,35-60,0,1
42992,2,PHILIPPINES,0,43,47033,35-60,8,2
43353,50,INDONESIA,0,43,47033,35-60,11,2
43498,8,SINGAPORE,0,43,47033,35-60,2,20
43674,13,SINGAPORE,0,43,47033,35-60,2,20
44728,85,JORDAN,0,43,47033,35-60,54,1
45347,4,SINGAPORE,0,43,47033,35-60,2,20
45520,70,PHILIPPINES,0,43,47033,35-60,8,2
45545,10,SINGAPORE,0,43,47033,35-60,2,20
45570,2,SINGAPORE,0,43,47033,35-60,2,20
45830,21,HONG KONG,0,43,47033,35-60,13,1
45843,5,SINGAPORE,0,43,47033,35-60,2,20
45844,31,SINGAPORE,0,43,47033,35-60,2,20
46238,13,JAPAN,0,43,47063,35-60,15,1
46738,72,SINGAPORE,0,43,47063,35-60,2,19
47139,43,MALAYSIA,0,43,47063,35-60,1,3
47207,40,THAILAND,0,43,47063,35-60,0,2
47240,26,SINGAPORE,0,43,47063,35-60,2,19
47561,22,SINGAPORE,0,43,47063,35-60,2,19
47563,84,SINGAPORE,0,43,47063,35-60,2,19
48648,10,SINGAPORE,0,43,47063,35-60,2,19
48650,10,SINGAPORE,0,43,47063,35-60,2,19
48955,49,INDONESIA,0,43,47063,35-60,11,1
48957,5,"TAIWAN, PROVINCE OF CHINA",0,43,47063,35-60,16,1
48978,18,SINGAPORE,0,43,47063,35-60,2,19
49402,6,SINGAPORE,0,43,47063,35-60,2,19
50210,6,SINGAPORE,0,43,47063,35-60,2,19
50332,20,SINGAPORE,0,43,47063,35-60,2,19
50495,8,MYANMAR,0,43,47063,35-60,22,1
50533,40,SINGAPORE,0,43,47063,35-60,2,19
50755,38,MALAYSIA,0,43,47063,35-60,1,3
51308,15,THAILAND,0,43,47063,35-60,0,2
51481,25,SINGAPORE,0,43,47063,35-60,2,19
51609,10,UNITED STATES,0,43,47063,35-60,14,1
51638,39,SINGAPORE,0,43,47063,35-60,2,19
51659,20,SINGAPORE,0,43,47063,35-60,2,19
51863,29,SINGAPORE,0,43,47063,35-60,2,19
52063,24,MALAYSIA,0,43,47063,35-60,1,3
52157,29,SINGAPORE,0,43,47063,35-60,2,19
52170,6,SINGAPORE,0,43,47063,35-60,2,19
52807,2,SINGAPORE,0,43,47063,35-60,2,19
52948,12,SINGAPORE,0,43,47063,35-60,2,19
53752,43,HONG KONG,0,43,47063,35-60,13,1
53795,79,SINGAPORE,0,43,47093,35-60,2,17
53934,15,CHINA,0,43,47093,35-60,3,2
54476,52,UNITED STATES,0,43,47093,35-60,14,2
54666,19,UNITED STATES,0,43,47093,35-60,14,2
54911,8,"TAIWAN, PROVINCE OF CHINA",0,43,47093,35-60,16,1
55391,82,SINGAPORE,0,43,47093,35-60,2,17
55931,68,SINGAPORE,0,43,47093,35-60,2,17
56138,73,SINGAPORE,0,43,47093,35-60,2,17
56622,8,BRUNEI DARUSSALAM,0,43,47093,35-60,6,1
57533,4,SINGAPORE,0,43,47093,35-60,2,17
57899,43,INDONESIA,0,43,47093,35-60,11,1
57905,6,THAILAND,0,43,47093,35-60,0,2
57942,39,SINGAPORE,0,43,47093,35-60,2,17
58009,7,SINGAPORE,0,43,47093,35-60,2,17
58749,11,MALAYSIA,0,43,47093,35-60,1,3
58968,80,SINGAPORE,0,43,47093,35-60,2,17
59163,25,SINGAPORE,0,43,47093,35-60,2,17
59380,26,SINGAPORE,0,43,47093,35-60,2,17
59558,64,SINGAPORE,0,43,47093,35-60,2,17
60208,19,CHINA,0,43,47093,35-60,3,2
60635,37,SINGAPORE,0,43,47093,35-60,2,17
61029,21,HONG KONG,0,43,47093,35-60,13,1
61407,10,MALAYSIA,0,43,47093,35-60,1,3
61661,11,SINGAPORE,0,43,47093,35-60,2,17
61796,4,MALAYSIA,0,43,47093,35-60,1,3
62007,27,SINGAPORE,0,43,47093,35-60,2,17
62234,6,SINGAPORE,0,43,47093,35-60,2,17
62576,23,SINGAPORE,0,43,47093,35-60,2,17
62945,8,THAILAND,0,43,47093,35-60,0,2
63200,10,SINGAPORE,0,43,47093,35-60,2,17
760,12,"KOREA, REPUBLIC OF",1,43,47123,35-60,5,3
916,38,THAILAND,1,43,47123,35-60,0,4
1573,26,"TAIWAN, PROVINCE OF CHINA",1,43,47123,35-60,16,3
1952,6,SINGAPORE,1,43,47123,35-60,2,7
2348,31,VIET NAM,1,43,47123,35-60,23,1
3028,41,JAPAN,1,43,47123,35-60,15,1
3030,32,HONG KONG,1,43,47123,35-60,13,4
3193,65,SINGAPORE,1,43,47123,35-60,2,7
3764,11,SINGAPORE,1,43,47123,35-60,2,7
3922,11,SINGAPORE,1,43,47123,35-60,2,7
4178,15,"KOREA, REPUBLIC OF",1,43,47123,35-60,5,3
4288,3,SINGAPORE,1,43,47123,35-60,2,7
5156,17,THAILAND,1,43,47123,35-60,0,4
5308,64,"TAIWAN, PROVINCE OF CHINA",1,43,47123,35-60,16,3
6192,7,THAILAND,1,43,47123,35-60,0,4
7101,80,SINGAPORE,1,43,47123,35-60,2,7
7803,17,CHINA,1,43,47123,35-60,3,3
7940,82,CANADA,1,43,47123,35-60,21,1
8299,11,"TAIWAN, PROVINCE OF CHINA",1,43,47123,35-60,16,3
8500,31,PHILIPPINES,1,43,47123,35-60,8,1
9240,3,MALAYSIA,1,43,47123,35-60,1,1
10176,32,CHINA,1,43,47123,35-60,3,3
10727,28,HONG KONG,1,43,47123,35-60,13,4
11421,10,CHINA,1,43,47123,35-60,3,3
11423,24,HONG KONG,1,43,47123,35-60,13,4
12683,10,THAILAND,1,43,47123,35-60,0,4
12957,17,HONG KONG,1,43,47123,35-60,13,4
13572,11,"KOREA, REPUBLIC OF",1,43,47123,35-60,5,3
13730,93,SINGAPORE,1,43,47123,35-60,2,7
15486,5,BRUNEI DARUSSALAM,1,43,47123,35-60,6,1
15937,7,MALAYSIA,1,43,47153,35-60,1,4
16353,14,"KOREA, REPUBLIC OF",1,43,47153,35-60,5,2
16770,12,SINGAPORE,1,43,47153,35-60,2,4
17532,14,"TAIWAN, PROVINCE OF CHINA",1,43,47153,35-60,16,1
19167,8,BRUNEI DARUSSALAM,1,43,47153,35-60,6,3
19887,32,SINGAPORE,1,43,47153,35-60,2,4
20308,5,MALAYSIA,1,43,47153,35-60,1,4
20917,7,CHINA,1,43,47153,35-60,3,3
21416,35,AUSTRALIA,1,43,47153,35-60,9,2
22161,18,SINGAPORE,1,43,47153,35-60,2,4
22298,14,BRUNEI DARUSSALAM,1,43,47153,35-60,6,3
22312,8,INDIA,1,43,47153,35-60,12,1
22469,15,JAPAN,1,43,47153,35-60,15,3
22616,22,HONG KONG,1,43,47153,35-60,13,2
22860,35,CHINA,1,43,47153,35-60,3,3
23061,3,BRUNEI DARUSSALAM,1,43,47153,35-60,6,3
23541,3,CAMBODIA,1,43,47153,35-60,28,1
23757,7,THAILAND,1,43,47153,35-60,0,1
24367,38,JAPAN,1,43,47153,35-60,15,3
24539,7,JAPAN,1,43,47153,35-60,15,3
24730,8,CHINA,1,43,47153,35-60,3,3
24955,10,AUSTRALIA,1,43,47153,35-60,9,2
25659,84,SINGAPORE,1,43,47153,35-60,2,4
26200,19,"KOREA, REPUBLIC OF",1,43,47153,35-60,5,2
26335,10,HONG KONG,1,43,47153,35-60,13,2
26356,16,TURKEY,1,43,47153,35-60,61,1
26893,5,MALAYSIA,1,43,47153,35-60,1,4
27076,28,INDONESIA,1,43,47153,35-60,11,1
28060,9,MALAYSIA,1,43,47153,35-60,1,4
28222,79,CANADA,1,43,47153,35-60,21,1
28259,2,SINGAPORE,1,43,47183,35-60,2,5
28263,71,SINGAPORE,1,43,47183,35-60,2,5
28582,5,SINGAPORE,1,43,47183,35-60,2,5
28858,30,MALAYSIA,1,43,47183,35-60,1,2
28900,9,THAILAND,1,43,47183,35-60,0,3
29040,9,VIET NAM,1,43,47183,35-60,23,1
29155,17,UNITED STATES,1,43,47183,35-60,14,3
29330,48,UNITED STATES,1,43,47183,35-60,14,3
29373,13,INDONESIA,1,43,47183,35-60,11,2
29461,16,UNITED STATES,1,43,47183,35-60,14,3
29665,78,AUSTRALIA,1,43,47183,35-60,9,4
29667,7,INDIA,1,43,47183,35-60,12,1
29839,52,SINGAPORE,1,43,47183,35-60,2,5
29863,13,UNITED KINGDOM,1,43,47183,35-60,27,3
29886,45,THAILAND,1,43,47183,35-60,0,3
29985,9,"KOREA, REPUBLIC OF",1,43,47183,35-60,5,1
30166,37,AUSTRALIA,1,43,47183,35-60,9,4
30198,23,INDONESIA,1,43,47183,35-60,11,2
30304,17,AUSTRALIA,1,43,47183,35-60,9,4
30528,17,UNITED KINGDOM,1,43,47183,35-60,27,3
30531,6,UNITED KINGDOM,1,43,47183,35-60,27,3
30603,26,CANADA,1,43,47183,35-60,21,1
30662,26,JAPAN,1,43,47183,35-60,15,1
30695,10,SINGAPORE,1,43,47183,35-60,2,5
30718,54,SWITZERLAND,1,43,47183,35-60,41,1
30907,9,AUSTRALIA,1,43,47183,35-60,9,4
30930,12,MALAYSIA,1,43,47183,35-60,1,2
31102,10,THAILAND,1,43,47183,35-60,0,3
31184,86,FINLAND,1,43,47183,35-60,74,1
31990,8,HONG KONG,1,43,47183,35-60,13,1
31993,5,INDONESIA,1,43,47213,35-60,11,2
32159,10,THAILAND,1,43,47213,35-60,0,4
32229,9,AUSTRALIA,1,43,47213,35-60,9,3
32349,30,THAILAND,1,43,47213,35-60,0,4
32421,8,"KOREA, REPUBLIC OF",1,43,47213,35-60,5,1
32503,4,SINGAPORE,1,43,47213,35-60,2,9
32609,15,AUSTRALIA,1,43,47213,35-60,9,3
32686,10,VIET NAM,1,43,47213,35-60,23,2
32732,4,MALAYSIA,1,43,47213,35-60,1,1
32862,10,SINGAPORE,1,43,47213,35-60,2,9
33055,18,SINGAPORE,1,43,47213,35-60,2,9
33066,91,AUSTRALIA,1,43,47213,35-60,9,3
33167,11,CHINA,1,43,47213,35-60,3,2
33228,29,SINGAPORE,1,43,47213,35-60,2,9
33231,3,SINGAPORE,1,43,47213,35-60,2,9
33306,17,CANADA,1,43,47213,35-60,21,1
33372,36,CHINA,1,43,47213,35-60,3,2
33449,13,THAILAND,1,43,47213,35-60,0,4
33505,8,SINGAPORE,1,43,47213,35-60,2,9
33577,47,AUSTRIA,1,43,47213,35-60,45,1
33587,55,UNITED STATES,1,43,47213,35-60,14,1
33622,8,SINGAPORE,1,43,47213,35-60,2,9
33875,38,INDIA,1,43,47213,35-60,12,1
33933,7,THAILAND,1,43,47213,35-60,0,4
33996,55,SINGAPORE,1,43,47213,35-60,2,9
34386,8,JAPAN,1,43,47213,35-60,15,1
34528,13,VIET NAM,1,43,47213,35-60,23,2
34575,10,INDONESIA,1,43,47213,35-60,11,2
34747,23,SINGAPORE,1,43,47213,35-60,2,9
34774,13,BAHRAIN,1,43,47213,35-60,95,1
34840,32,THAILAND,1,43,47243,35-60,0,5
35077,30,SINGAPORE,1,43,47243,35-60,2,9
35263,89,NEW ZEALAND,1,43,47243,35-60,7,2
35461,9,SINGAPORE,1,43,47243,35-60,2,9
35587,15,INDONESIA,1,43,47243,35-60,11,1
35832,17,CHINA,1,43,47243,35-60,3,1
35835,42,"KOREA, REPUBLIC OF",1,43,47243,35-60,5,2
35885,8,SINGAPORE,1,43,47243,35-60,2,9
35907,25,MOROCCO,1,43,47243,35-60,36,1
36032,39,HONG KONG,1,43,47243,35-60,13,2
36206,10,THAILAND,1,43,47243,35-60,0,5
36255,35,MALAYSIA,1,43,47243,35-60,1,2
36387,48,SINGAPORE,1,43,47243,35-60,2,9
36547,63,SINGAPORE,1,43,47243,35-60,2,9
36618,80,NEW ZEALAND,1,43,47243,35-60,7,2
36750,6,SINGAPORE,1,43,47243,35-60,2,9
36795,51,GERMANY,1,43,47243,35-60,40,1
36920,10,"KOREA, REPUBLIC OF",1,43,47243,35-60,5,2
37014,19,THAILAND,1,43,47243,35-60,0,5
37059,23,SINGAPORE,1,43,47243,35-60,2,9
37093,9,HONG KONG,1,43,47243,35-60,13,2
37115,77,SINGAPORE,1,43,47243,35-60,2,9
37237,18,THAILAND,1,43,47243,35-60,0,5
37401,28,MALAYSIA,1,43,47243,35-60,1,2
37485,20,NETHERLANDS,1,43,47243,35-60,29,1
37495,30,AUSTRALIA,1,43,47243,35-60,9,1
37573,21,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1,43,47243,35-60,4,1
37579,7,SINGAPORE,1,43,47243,35-60,2,9
37907,62,INDIA,1,43,47243,35-60,12,1
37957,6,THAILAND,1,43,47243,35-60,0,5
37961,13,AUSTRALIA,1,43,47273,35-60,9,6
38006,29,UNITED STATES,1,43,47273,35-60,14,7
38131,9,UNITED KINGDOM,1,43,47273,35-60,27,1
38314,9,SINGAPORE,1,43,47273,35-60,2,4
38330,6,AUSTRALIA,1,43,47273,35-60,9,6
38431,11,UNITED STATES,1,43,47273,35-60,14,7
38688,9,THAILAND,1,43,47273,35-60,0,4
38725,18,UNITED STATES,1,43,47273,35-60,14,7
39808,28,UNITED STATES,1,43,47273,35-60,14,7
39846,18,HONG KONG,1,43,47273,35-60,13,1
39852,11,INDONESIA,1,43,47273,35-60,11,1
39909,23,THAILAND,1,43,47273,35-60,0,4
40197,30,PHILIPPINES,1,43,47273,35-60,8,1
40250,74,AUSTRALIA,1,43,47273,35-60,9,6
40251,74,AUSTRALIA,1,43,47273,35-60,9,6
40255,80,AUSTRALIA,1,43,47273,35-60,9,6
40639,72,AUSTRALIA,1,43,47273,35-60,9,6
40787,6,MALAYSIA,1,43,47273,35-60,1,2
40850,33,UNITED STATES,1,43,47273,35-60,14,7
41032,15,VIET NAM,1,43,47273,35-60,23,1
41088,18,GREECE,1,43,47273,35-60,49,1
41149,8,THAILAND,1,43,47273,35-60,0,4
41220,25,THAILAND,1,43,47273,35-60,0,4
41243,9,SINGAPORE,1,43,47273,35-60,2,4
41323,12,UNITED STATES,1,43,47273,35-60,14,7
41324,10,UNITED STATES,1,43,47273,35-60,14,7
41454,42,SINGAPORE,1,43,47273,35-60,2,4
41475,54,MALAYSIA,1,43,47273,35-60,1,2
41636,10,SINGAPORE,1,43,47273,35-60,2,4
41972,8,CHINA,1,43,47273,35-60,3,1
42206,6,SINGAPORE,1,43,47303,35-60,2,4
42380,8,SINGAPORE,1,43,47303,35-60,2,4
42557,4,CHINA,1,43,47303,35-60,3,2
42672,81,NEW ZEALAND,1,43,47303,35-60,7,2
42676,2,MALAYSIA,1,43,47303,35-60,1,4
42777,4,BRUNEI DARUSSALAM,1,43,47303,35-60,6,1
42878,15,"TAIWAN, PROVINCE OF CHINA",1,43,47303,35-60,16,1
42971,7,UNITED STATES,1,43,47303,35-60,14,2
43358,5,"KOREA, REPUBLIC OF",1,43,47303,35-60,5,1
43439,39,INDONESIA,1,43,47303,35-60,11,1
43469,24,THAILAND,1,43,47303,35-60,0,5
43647,3,THAILAND,1,43,47303,35-60,0,5
43837,35,CHINA,1,43,47303,35-60,3,2
43899,52,THAILAND,1,43,47303,35-60,0,5
44113,45,THAILAND,1,43,47303,35-60,0,5
44233,28,SINGAPORE,1,43,47303,35-60,2,4
44310,19,THAILAND,1,43,47303,35-60,0,5
44427,57,SINGAPORE,1,43,47303,35-60,2,4
44468,84,NEW ZEALAND,1,43,47303,35-60,7,2
44546,53,INDIA,1,43,47303,35-60,12,1
44627,27,SOUTH AFRICA,1,43,47303,35-60,46,1
44687,24,UNITED STATES,1,43,47303,35-60,14,2
44774,28,AUSTRALIA,1,43,47303,35-60,9,4
44775,43,AUSTRALIA,1,43,47303,35-60,9,4
45198,9,MALAYSIA,1,43,47303,35-60,1,4
45299,30,UNITED KINGDOM,1,43,47303,35-60,27,1
45361,23,AUSTRALIA,1,43,47303,35-60,9,4
45364,4,MALAYSIA,1,43,47303,35-60,1,4
45595,6,AUSTRALIA,1,43,47303,35-60,9,4
45696,10,MALAYSIA,1,43,47303,35-60,1,4
45852,12,SINGAPORE,1,43,47333,35-60,2,6
46004,36,AUSTRIA,1,43,47333,35-60,45,1
46043,6,AUSTRALIA,1,43,47333,35-60,9,4
46113,43,"KOREA, REPUBLIC OF",1,43,47333,35-60,5,1
46306,90,FRANCE,1,43,47333,35-60,31,1
46314,2,AUSTRALIA,1,43,47333,35-60,9,4
46326,15,UNITED KINGDOM,1,43,47333,35-60,27,2
46351,85,UNITED STATES,1,43,47333,35-60,14,3
46405,39,UNITED STATES,1,43,47333,35-60,14,3
46496,18,SINGAPORE,1,43,47333,35-60,2,6
46735,12,SINGAPORE,1,43,47333,35-60,2,6
46930,5,SINGAPORE,1,43,47333,35-60,2,6
46962,16,BELGIUM,1,43,47333,35-60,70,1
46999,4,VIET NAM,1,43,47333,35-60,23,3
47099,53,CHINA,1,43,47333,35-60,3,1
47219,25,SINGAPORE,1,43,47333,35-60,2,6
47280,83,UNITED STATES,1,43,47333,35-60,14,3
47438,9,UNITED KINGDOM,1,43,47333,35-60,27,2
47467,14,THAILAND,1,43,47333,35-60,0,1
47601,72,AUSTRALIA,1,43,47333,35-60,9,4
47639,62,INDONESIA,1,43,47333,35-60,11,1
47841,20,VIET NAM,1,43,47333,35-60,23,3
47861,46,JAPAN,1,43,47333,35-60,15,2
47903,6,VIET NAM,1,43,47333,35-60,23,3
47933,33,CANADA,1,43,47333,35-60,21,1
48030,28,MALAYSIA,1,43,47333,35-60,1,1
48036,11,JAPAN,1,43,47333,35-60,15,2
48043,11,AUSTRALIA,1,43,47333,35-60,9,4
48044,11,NEW ZEALAND,1,43,47333,35-60,7,1
48097,10,SINGAPORE,1,43,47333,35-60,2,6
48104,11,VIET NAM,1,43,47363,35-60,23,2
48254,12,UNITED ARAB EMIRATES,1,43,47363,35-60,10,1
48341,74,JAPAN,1,43,47363,35-60,15,2
48440,2,SINGAPORE,1,43,47363,35-60,2,7
48576,2,VIET NAM,1,43,47363,35-60,23,2
48593,25,INDIA,1,43,47363,35-60,12,2
48816,6,SINGAPORE,1,43,47363,35-60,2,7
49018,72,NEW ZEALAND,1,43,47363,35-60,7,1
49197,26,SINGAPORE,1,43,47363,35-60,2,7
49222,11,AUSTRALIA,1,43,47363,35-60,9,5
49225,49,AUSTRALIA,1,43,47363,35-60,9,5
49426,52,AUSTRALIA,1,43,47363,35-60,9,5
49439,74,ITALY,1,43,47363,35-60,38,1
49455,12,INDONESIA,1,43,47363,35-60,11,1
49527,6,SINGAPORE,1,43,47363,35-60,2,7
49597,36,AUSTRALIA,1,43,47363,35-60,9,5
49616,32,GERMANY,1,43,47363,35-60,40,1
49657,12,THAILAND,1,43,47363,35-60,0,1
49663,3,INDIA,1,43,47363,35-60,12,2
49715,31,UNITED STATES,1,43,47363,35-60,14,2
49831,18,JAPAN,1,43,47363,35-60,15,2
49917,13,SINGAPORE,1,43,47363,35-60,2,7
50090,39,AUSTRALIA,1,43,47363,35-60,9,5
50102,45,UNITED STATES,1,43,47363,35-60,14,2
50203,13,SINGAPORE,1,43,47363,35-60,2,7
50560,51,MALAYSIA,1,43,47363,35-60,1,3
50757,31,MALAYSIA,1,43,47363,35-60,1,3
50795,7,MALAYSIA,1,43,47363,35-60,1,3
50839,4,SINGAPORE,1,43,47363,35-60,2,7
50925,11,CHINA,1,43,47363,35-60,3,1
50956,7,SINGAPORE,1,43,47393,35-60,2,8
50966,46,AUSTRALIA,1,43,47393,35-60,9,3
51020,7,THAILAND,1,43,47393,35-60,0,5
51431,64,INDONESIA,1,43,47393,35-60,11,2
51645,8,SINGAPORE,1,43,47393,35-60,2,8
51671,9,"KOREA, REPUBLIC OF",1,43,47393,35-60,5,2
51811,4,BRUNEI DARUSSALAM,1,43,47393,35-60,6,1
51847,4,SINGAPORE,1,43,47393,35-60,2,8
51857,38,SINGAPORE,1,43,47393,35-60,2,8
51931,2,MALAYSIA,1,43,47393,35-60,1,6
52025,90,THAILAND,1,43,47393,35-60,0,5
52097,77,AUSTRALIA,1,43,47393,35-60,9,3
52121,43,"KOREA, REPUBLIC OF",1,43,47393,35-60,5,2
52142,51,MALAYSIA,1,43,47393,35-60,1,6
52244,14,INDIA,1,43,47393,35-60,12,1
52253,8,MALAYSIA,1,43,47393,35-60,1,6
52535,22,AUSTRALIA,1,43,47393,35-60,9,3
52699,4,MALAYSIA,1,43,47393,35-60,1,6
52729,7,MALAYSIA,1,43,47393,35-60,1,6
52784,13,THAILAND,1,43,47393,35-60,0,5
52843,62,INDONESIA,1,43,47393,35-60,11,2
52937,25,CAMBODIA,1,43,47393,35-60,28,1
53026,4,MALAYSIA,1,43,47393,35-60,1,6
53250,64,THAILAND,1,43,47393,35-60,0,5
53361,23,SINGAPORE,1,43,47393,35-60,2,8
53433,13,MACAO,1,43,47393,35-60,48,1
53504,69,THAILAND,1,43,47393,35-60,0,5
53585,36,SINGAPORE,1,43,47393,35-60,2,8
53605,89,SINGAPORE,1,43,47393,35-60,2,8
53606,17,SINGAPORE,1,43,47393,35-60,2,8
54019,17,THAILAND,1,43,47423,35-60,0,6
54108,30,THAILAND,1,43,47423,35-60,0,6
54359,85,SINGAPORE,1,43,47423,35-60,2,9
54366,36,NEW ZEALAND,1,43,47423,35-60,7,1
54592,12,BRUNEI DARUSSALAM,1,43,47423,35-60,6,3
54872,5,SINGAPORE,1,43,47423,35-60,2,9
54892,69,THAILAND,1,43,47423,35-60,0,6
55069,35,SINGAPORE,1,43,47423,35-60,2,9
55280,40,GREECE,1,43,47423,35-60,49,1
55306,73,CHINA,1,43,47423,35-60,3,1
55451,32,VIET NAM,1,43,47423,35-60,23,2
55471,21,INDONESIA,1,43,47423,35-60,11,2
55527,29,THAILAND,1,43,47423,35-60,0,6
55576,62,SINGAPORE,1,43,47423,35-60,2,9
55638,8,INDONESIA,1,43,47423,35-60,11,2
55762,14,THAILAND,1,43,47423,35-60,0,6
55783,14,THAILAND,1,43,47423,35-60,0,6
55785,21,BRAZIL,1,43,47423,35-60,89,1
56136,80,SINGAPORE,1,43,47423,35-60,2,9
56178,40,VIET NAM,1,43,47423,35-60,23,2
56245,7,BRUNEI DARUSSALAM,1,43,47423,35-60,6,3
56346,11,HONG KONG,1,43,47423,35-60,13,1
56377,5,SINGAPORE,1,43,47423,35-60,2,9
56536,3,UNITED KINGDOM,1,43,47423,35-60,27,1
56539,22,AUSTRALIA,1,43,47423,35-60,9,1
56623,34,BRUNEI DARUSSALAM,1,43,47423,35-60,6,3
56671,16,SINGAPORE,1,43,47423,35-60,2,9
56672,21,SINGAPORE,1,43,47423,35-60,2,9
56686,17,SINGAPORE,1,43,47423,35-60,2,9
56704,4,MALAYSIA,1,43,47423,35-60,1,1
56723,18,CHINA,1,43,47453,35-60,3,4
56760,5,INDONESIA,1,43,47453,35-60,11,1
57248,15,THAILAND,1,43,47453,35-60,0,3
57353,23,SINGAPORE,1,43,47453,35-60,2,8
57574,18,MALAYSIA,1,43,47453,35-60,1,5
57603,12,VIET NAM,1,43,47453,35-60,23,1
57614,11,MALAYSIA,1,43,47453,35-60,1,5
57711,7,PHILIPPINES,1,43,47453,35-60,8,2
57744,10,SINGAPORE,1,43,47453,35-60,2,8
57879,21,SINGAPORE,1,43,47453,35-60,2,8
57931,90,FRANCE,1,43,47453,35-60,31,1
58008,9,SINGAPORE,1,43,47453,35-60,2,8
58059,34,JAPAN,1,43,47453,35-60,15,2
58109,18,SINGAPORE,1,43,47453,35-60,2,8
58138,39,CANADA,1,43,47453,35-60,21,1
58163,79,CHINA,1,43,47453,35-60,3,4
58190,33,SINGAPORE,1,43,47453,35-60,2,8
