,Duration,Destination,Gender,Age,userID,groupAge,destID
47345,36,BRUNEI DARUSSALAM,1,68,61363,60-75,6
48520,12,THAILAND,1,68,61363,60-75,0
48580,7,THAILAND,1,68,61363,60-75,0
48943,92,BRUNEI DARUSSALAM,1,68,61363,60-75,6
49864,47,BRUNEI DARUSSALAM,1,68,61363,60-75,6
50750,24,MALAYSIA,1,68,61363,60-75,1
50930,54,AUSTRALIA,1,68,61363,60-75,9
52490,20,SINGAPORE,1,68,61363,60-75,2
52577,54,HONG KONG,1,68,61363,60-75,13
52840,12,SWITZERLAND,1,68,61363,60-75,41
53264,60,THAILAND,1,68,61363,60-75,0
53300,69,CHINA,1,68,61363,60-75,3
54393,48,UNITED STATES,1,68,61363,60-75,14
58768,4,SINGAPORE,1,68,61363,60-75,2
59655,8,MALAYSIA,1,68,61363,60-75,1
59733,50,UNITED STATES,1,68,61363,60-75,14
59999,18,AUSTRALIA,1,68,61363,60-75,9
61441,18,SINGAPORE,1,68,61363,60-75,2
61682,49,SINGAPORE,1,68,61363,60-75,2
62285,6,THAILAND,1,68,61393,60-75,0
62366,33,THAILAND,1,68,61393,60-75,0
62692,67,UNITED STATES,1,68,61393,60-75,14
62723,75,UNITED STATES,1,68,61393,60-75,14
305,17,THAILAND,0,69,61397,60-75,0
434,8,MALAYSIA,0,69,61397,60-75,1
2320,85,UNITED STATES,0,69,61397,60-75,14
3297,49,THAILAND,0,69,61397,60-75,0
3607,6,SINGAPORE,0,69,61397,60-75,2
3919,70,MALAYSIA,0,69,61397,60-75,1
3949,81,UNITED STATES,0,69,61397,60-75,14
4147,9,HONG KONG,0,69,61397,60-75,13
4405,9,CHINA,0,69,61397,60-75,3
4407,13,CHINA,0,69,61397,60-75,3
4528,16,CHINA,0,69,61397,60-75,3
6688,37,THAILAND,0,69,61397,60-75,0
6872,7,SINGAPORE,0,69,61397,60-75,2
7506,26,AUSTRALIA,0,69,61397,60-75,9
8377,6,MALAYSIA,0,69,61397,60-75,1
9102,54,FRANCE,0,69,61397,60-75,31
9339,7,SINGAPORE,0,69,61397,60-75,2
10479,20,VIET NAM,0,69,61397,60-75,23
10939,93,THAILAND,0,69,61397,60-75,0
11207,12,SINGAPORE,0,69,61397,60-75,2
12518,57,UNITED STATES,0,69,61397,60-75,14
13371,14,"KOREA, REPUBLIC OF",0,69,61397,60-75,5
15353,46,THAILAND,0,69,61397,60-75,0
16032,10,HONG KONG,0,69,61397,60-75,13
17217,20,MALAYSIA,0,69,61397,60-75,1
17637,9,"TAIWAN, PROVINCE OF CHINA",0,69,61397,60-75,16
20062,14,HONG KONG,0,69,61397,60-75,13
20330,39,MALAYSIA,0,69,61397,60-75,1
20502,20,UNITED STATES,0,69,61397,60-75,14
20890,70,UNITED STATES,0,69,61397,60-75,14
23078,9,THAILAND,0,69,61427,60-75,0
23451,5,MALAYSIA,0,69,61427,60-75,1
25041,3,UNITED STATES,0,69,61427,60-75,14
26382,28,UNITED STATES,0,69,61427,60-75,14
26719,3,MALAYSIA,0,69,61427,60-75,1
28551,15,SINGAPORE,0,69,61427,60-75,2
29052,78,MALAYSIA,0,69,61427,60-75,1
29071,6,SINGAPORE,0,69,61427,60-75,2
36130,6,SINGAPORE,0,69,61427,60-75,2
36289,50,SINGAPORE,0,69,61427,60-75,2
36718,20,BRUNEI DARUSSALAM,0,69,61427,60-75,6
37318,5,SINGAPORE,0,69,61427,60-75,2
37477,72,SINGAPORE,0,69,61427,60-75,2
38094,61,SINGAPORE,0,69,61427,60-75,2
38468,77,THAILAND,0,69,61427,60-75,0
39443,18,HONG KONG,0,69,61427,60-75,13
40076,84,SINGAPORE,0,69,61427,60-75,2
41982,18,THAILAND,0,69,61427,60-75,0
42057,18,SINGAPORE,0,69,61427,60-75,2
42191,87,SINGAPORE,0,69,61427,60-75,2
42561,7,THAILAND,0,69,61427,60-75,0
43003,72,MALAYSIA,0,69,61427,60-75,1
43042,72,MALAYSIA,0,69,61427,60-75,1
46069,17,SINGAPORE,0,69,61427,60-75,2
46507,16,SINGAPORE,0,69,61427,60-75,2
47164,71,THAILAND,0,69,61427,60-75,0
47379,22,MALAYSIA,0,69,61427,60-75,1
49379,32,MALAYSIA,0,69,61427,60-75,1
50330,9,SINGAPORE,0,69,61427,60-75,2
50493,75,HONG KONG,0,69,61427,60-75,13
51832,15,SINGAPORE,0,69,61457,60-75,2
51868,31,SINGAPORE,0,69,61457,60-75,2
52158,91,SINGAPORE,0,69,61457,60-75,2
53326,4,MALAYSIA,0,69,61457,60-75,1
53558,24,THAILAND,0,69,61457,60-75,0
53965,22,MALAYSIA,0,69,61457,60-75,1
54976,18,SINGAPORE,0,69,61457,60-75,2
55516,28,THAILAND,0,69,61457,60-75,0
55528,29,THAILAND,0,69,61457,60-75,0
55544,20,THAILAND,0,69,61457,60-75,0
55740,28,SINGAPORE,0,69,61457,60-75,2
55922,42,SINGAPORE,0,69,61457,60-75,2
56502,17,SINGAPORE,0,69,61457,60-75,2
56664,71,MALAYSIA,0,69,61457,60-75,1
56665,70,MALAYSIA,0,69,61457,60-75,1
57356,83,SINGAPORE,0,69,61457,60-75,2
58560,45,SINGAPORE,0,69,61457,60-75,2
58769,10,SINGAPORE,0,69,61457,60-75,2
60040,24,SINGAPORE,0,69,61457,60-75,2
60209,88,"KOREA, REPUBLIC OF",0,69,61457,60-75,5
62000,2,SINGAPORE,0,69,61457,60-75,2
62740,86,CHINA,0,69,61457,60-75,3
63201,5,SINGAPORE,0,69,61457,60-75,2
1579,35,THAILAND,1,69,61480,60-75,0
1765,23,INDIA,1,69,61480,60-75,12
2715,7,CHINA,1,69,61480,60-75,3
4165,7,MALAYSIA,1,69,61480,60-75,1
6689,37,THAILAND,1,69,61480,60-75,0
8105,90,"TAIWAN, PROVINCE OF CHINA",1,69,61480,60-75,16
10374,64,CHINA,1,69,61480,60-75,3
11191,10,HONG KONG,1,69,61480,60-75,13
11866,7,BRUNEI DARUSSALAM,1,69,61480,60-75,6
12053,6,BRUNEI DARUSSALAM,1,69,61480,60-75,6
12446,4,INDONESIA,1,69,61480,60-75,11
14128,10,CHINA,1,69,61480,60-75,3
20729,5,BRUNEI DARUSSALAM,1,69,61480,60-75,6
22127,7,THAILAND,1,69,61480,60-75,0
22147,14,SINGAPORE,1,69,61480,60-75,2
22329,23,MALAYSIA,1,69,61480,60-75,1
23566,17,SINGAPORE,1,69,61480,60-75,2
24162,29,SINGAPORE,1,69,61480,60-75,2
24348,13,MALAYSIA,1,69,61480,60-75,1
26023,10,HONG KONG,1,69,61480,60-75,13
28517,9,UNITED STATES,1,69,61480,60-75,14
29560,32,UNITED STATES,1,69,61480,60-75,14
30275,46,CHINA,1,69,61480,60-75,3
30461,9,SINGAPORE,1,69,61480,60-75,2
30486,6,SINGAPORE,1,69,61480,60-75,2
30673,23,SINGAPORE,1,69,61480,60-75,2
30733,31,UNITED KINGDOM,1,69,61480,60-75,27
30999,7,BRUNEI DARUSSALAM,1,69,61480,60-75,6
33784,17,SINGAPORE,1,69,61480,60-75,2
34143,5,THAILAND,1,69,61480,60-75,0
34148,7,MALAYSIA,1,69,61510,60-75,1
35466,32,SINGAPORE,1,69,61510,60-75,2
35831,10,MYANMAR,1,69,61510,60-75,22
35886,47,SINGAPORE,1,69,61510,60-75,2
36562,5,SINGAPORE,1,69,61510,60-75,2
36913,10,BANGLADESH,1,69,61510,60-75,58
37232,58,UNITED STATES,1,69,61510,60-75,14
38110,6,SINGAPORE,1,69,61510,60-75,2
38957,89,"KOREA, REPUBLIC OF",1,69,61510,60-75,5
38963,28,SINGAPORE,1,69,61510,60-75,2
40231,85,SINGAPORE,1,69,61510,60-75,2
41148,66,INDONESIA,1,69,61510,60-75,11
41456,88,SINGAPORE,1,69,61510,60-75,2
42324,82,CANADA,1,69,61510,60-75,21
42597,74,MALAYSIA,1,69,61510,60-75,1
42608,64,THAILAND,1,69,61510,60-75,0
42794,66,CHINA,1,69,61510,60-75,3
43005,72,MALAYSIA,1,69,61510,60-75,1
43198,9,THAILAND,1,69,61510,60-75,0
44004,12,BRUNEI DARUSSALAM,1,69,61510,60-75,6
44031,30,THAILAND,1,69,61510,60-75,0
44702,29,SINGAPORE,1,69,61510,60-75,2
46506,26,SINGAPORE,1,69,61510,60-75,2
47163,71,THAILAND,1,69,61510,60-75,0
47530,30,THAILAND,1,69,61510,60-75,0
47732,46,SINGAPORE,1,69,61510,60-75,2
48386,3,BRUNEI DARUSSALAM,1,69,61510,60-75,6
49375,4,THAILAND,1,69,61510,60-75,0
49451,46,HONG KONG,1,69,61510,60-75,13
49486,90,INDONESIA,1,69,61510,60-75,11
50500,35,INDONESIA,1,69,61540,60-75,11
50683,13,BRUNEI DARUSSALAM,1,69,61540,60-75,6
50721,31,MALAYSIA,1,69,61540,60-75,1
50887,6,MALAYSIA,1,69,61540,60-75,1
50939,4,MALAYSIA,1,69,61540,60-75,1
51141,39,SINGAPORE,1,69,61540,60-75,2
51306,9,MALAYSIA,1,69,61540,60-75,1
52053,10,MALAYSIA,1,69,61540,60-75,1
52615,8,SINGAPORE,1,69,61540,60-75,2
53319,3,THAILAND,1,69,61540,60-75,0
53983,16,SINGAPORE,1,69,61540,60-75,2
53994,9,SINGAPORE,1,69,61540,60-75,2
56063,7,MALAYSIA,1,69,61540,60-75,1
56261,10,THAILAND,1,69,61540,60-75,0
56466,9,THAILAND,1,69,61540,60-75,0
56799,4,BRUNEI DARUSSALAM,1,69,61540,60-75,6
57495,8,HONG KONG,1,69,61540,60-75,13
57722,14,MALAYSIA,1,69,61540,60-75,1
58565,85,SINGAPORE,1,69,61540,60-75,2
58682,48,JAPAN,1,69,61540,60-75,15
58779,90,SINGAPORE,1,69,61540,60-75,2
59030,63,UNITED STATES,1,69,61540,60-75,14
59154,20,SINGAPORE,1,69,61540,60-75,2
59425,17,SINGAPORE,1,69,61540,60-75,2
59654,2,CHINA,1,69,61540,60-75,3
60013,5,THAILAND,1,69,61540,60-75,0
60227,4,THAILAND,1,69,61540,60-75,0
60697,59,CHINA,1,69,61540,60-75,3
60946,16,VIET NAM,1,69,61540,60-75,23
61225,6,SINGAPORE,1,69,61540,60-75,2
61563,5,MALAYSIA,1,69,61570,60-75,1
62774,10,THAILAND,1,69,61570,60-75,0
63058,83,"KOREA, REPUBLIC OF",1,69,61570,60-75,5
63188,7,HONG KONG,1,69,61570,60-75,13
390,14,THAILAND,0,70,61574,60-75,0
1600,80,ICELAND,0,70,61574,60-75,33
2697,67,"TAIWAN, PROVINCE OF CHINA",0,70,61574,60-75,16
2894,65,THAILAND,0,70,61574,60-75,0
4282,8,INDONESIA,0,70,61574,60-75,11
4535,10,CHINA,0,70,61574,60-75,3
4565,10,PHILIPPINES,0,70,61574,60-75,8
4747,10,PHILIPPINES,0,70,61574,60-75,8
4773,8,PHILIPPINES,0,70,61574,60-75,8
4788,18,UNITED STATES,0,70,61574,60-75,14
5963,5,"TAIWAN, PROVINCE OF CHINA",0,70,61574,60-75,16
7098,4,SINGAPORE,0,70,61574,60-75,2
8534,7,MALAYSIA,0,70,61574,60-75,1
10573,25,THAILAND,0,70,61574,60-75,0
10593,12,PHILIPPINES,0,70,61574,60-75,8
11335,37,MALAYSIA,0,70,61574,60-75,1
13577,88,MALAYSIA,0,70,61574,60-75,1
15756,10,PHILIPPINES,0,70,61574,60-75,8
17539,54,MALAYSIA,0,70,61574,60-75,1
19193,56,THAILAND,0,70,61574,60-75,0
20331,5,THAILAND,0,70,61574,60-75,0
20374,9,PHILIPPINES,0,70,61574,60-75,8
20883,3,MALAYSIA,0,70,61574,60-75,1
21956,52,SINGAPORE,0,70,61574,60-75,2
26507,37,MALAYSIA,0,70,61574,60-75,1
28936,14,SINGAPORE,0,70,61574,60-75,2
30659,59,NEW ZEALAND,0,70,61574,60-75,7
31013,47,CHINA,0,70,61574,60-75,3
31032,4,SINGAPORE,0,70,61574,60-75,2
32851,17,SINGAPORE,0,70,61574,60-75,2
33374,7,HONG KONG,0,70,61604,60-75,13
35050,39,MYANMAR,0,70,61604,60-75,22
35668,29,SINGAPORE,0,70,61604,60-75,2
37760,69,SINGAPORE,0,70,61604,60-75,2
38088,52,MALAYSIA,0,70,61604,60-75,1
39458,52,SINGAPORE,0,70,61604,60-75,2
39677,14,SINGAPORE,0,70,61604,60-75,2
40056,28,SINGAPORE,0,70,61604,60-75,2
41995,63,MALAYSIA,0,70,61604,60-75,1
42391,32,SINGAPORE,0,70,61604,60-75,2
43035,72,MALAYSIA,0,70,61604,60-75,1
43036,72,MALAYSIA,0,70,61604,60-75,1
43846,13,MALAYSIA,0,70,61604,60-75,1
45350,41,SINGAPORE,0,70,61604,60-75,2
47187,33,THAILAND,0,70,61604,60-75,0
48019,65,SINGAPORE,0,70,61604,60-75,2
48459,73,SINGAPORE,0,70,61604,60-75,2
50536,19,SINGAPORE,0,70,61604,60-75,2
50941,88,MALAYSIA,0,70,61604,60-75,1
52054,10,MALAYSIA,0,70,61604,60-75,1
53117,73,SINGAPORE,0,70,61604,60-75,2
53573,16,SINGAPORE,0,70,61604,60-75,2
54734,11,MALAYSIA,0,70,61604,60-75,1
55529,29,THAILAND,0,70,61604,60-75,0
55546,20,THAILAND,0,70,61604,60-75,0
55892,75,SINGAPORE,0,70,61604,60-75,2
56978,58,MALAYSIA,0,70,61604,60-75,1
58521,50,UNITED STATES,0,70,61604,60-75,14
61389,13,"TAIWAN, PROVINCE OF CHINA",0,70,61604,60-75,16
744,9,MACAO,1,70,61633,60-75,48
1056,75,THAILAND,1,70,61633,60-75,0
1059,26,SINGAPORE,1,70,61633,60-75,2
1218,6,SINGAPORE,1,70,61633,60-75,2
3197,9,SINGAPORE,1,70,61633,60-75,2
6191,37,"TAIWAN, PROVINCE OF CHINA",1,70,61633,60-75,16
10360,80,CHINA,1,70,61633,60-75,3
11635,69,INDONESIA,1,70,61633,60-75,11
17506,10,BRUNEI DARUSSALAM,1,70,61633,60-75,6
17756,3,THAILAND,1,70,61633,60-75,0
19336,6,CHINA,1,70,61633,60-75,3
21426,35,HONG KONG,1,70,61633,60-75,13
21684,64,THAILAND,1,70,61633,60-75,0
22321,9,THAILAND,1,70,61633,60-75,0
23069,6,CHINA,1,70,61633,60-75,3
24149,43,CHINA,1,70,61633,60-75,3
28323,4,SINGAPORE,1,70,61633,60-75,2
29048,78,HONG KONG,1,70,61633,60-75,13
29381,39,BRUNEI DARUSSALAM,1,70,61633,60-75,6
30851,38,THAILAND,1,70,61633,60-75,0
31085,6,THAILAND,1,70,61633,60-75,0
32083,73,UNITED STATES,1,70,61633,60-75,14
35847,11,HONG KONG,1,70,61633,60-75,13
36122,44,SINGAPORE,1,70,61633,60-75,2
37909,41,THAILAND,1,70,61633,60-75,0
41028,7,VIET NAM,1,70,61633,60-75,23
41597,23,CHINA,1,70,61633,60-75,3
42392,9,SINGAPORE,1,70,61633,60-75,2
43021,72,MALAYSIA,1,70,61633,60-75,1
43356,36,CHINA,1,70,61633,60-75,3
43845,13,MALAYSIA,1,70,61663,60-75,1
45099,24,THAILAND,1,70,61663,60-75,0
45267,8,INDONESIA,1,70,61663,60-75,11
45710,4,SINGAPORE,1,70,61663,60-75,2
45893,29,CAMBODIA,1,70,61663,60-75,28
46422,31,CAMBODIA,1,70,61663,60-75,28
46680,86,AUSTRALIA,1,70,61663,60-75,9
46719,25,SINGAPORE,1,70,61663,60-75,2
46953,44,SINGAPORE,1,70,61663,60-75,2
48366,13,VIET NAM,1,70,61663,60-75,23
48369,16,SINGAPORE,1,70,61663,60-75,2
48821,7,SINGAPORE,1,70,61663,60-75,2
49378,32,MALAYSIA,1,70,61663,60-75,1
50085,46,AUSTRALIA,1,70,61663,60-75,9
50524,6,SINGAPORE,1,70,61663,60-75,2
50792,10,THAILAND,1,70,61663,60-75,0
50967,63,AUSTRALIA,1,70,61663,60-75,9
51992,93,UNITED STATES,1,70,61663,60-75,14
53555,4,MALAYSIA,1,70,61663,60-75,1
54303,39,BRUNEI DARUSSALAM,1,70,61663,60-75,6
54528,21,SINGAPORE,1,70,61663,60-75,2
55087,7,VIET NAM,1,70,61663,60-75,23
55781,36,ISRAEL,1,70,61663,60-75,72
57527,13,THAILAND,1,70,61663,60-75,0
58698,3,MALAYSIA,1,70,61663,60-75,1
60288,9,MALAYSIA,1,70,61663,60-75,1
62035,45,UNITED STATES,1,70,61663,60-75,14
1,30,MALAYSIA,0,71,61690,60-75,1
408,10,SINGAPORE,0,71,61690,60-75,2
1588,14,AUSTRALIA,0,71,61690,60-75,9
1713,33,VIET NAM,0,71,61690,60-75,23
2209,11,SINGAPORE,0,71,61690,60-75,2
3256,58,PHILIPPINES,0,71,61690,60-75,8
4220,85,CANADA,0,71,61690,60-75,21
6272,13,PHILIPPINES,0,71,61690,60-75,8
6380,86,HONG KONG,0,71,61690,60-75,13
9055,45,THAILAND,0,71,61690,60-75,0
10997,21,UNITED STATES,0,71,61690,60-75,14
12332,40,CANADA,0,71,61690,60-75,21
12691,5,MALAYSIA,0,71,61690,60-75,1
13966,88,JAPAN,0,71,61690,60-75,15
14790,90,THAILAND,0,71,61690,60-75,0
17280,70,JAPAN,0,71,61690,60-75,15
17570,6,AUSTRALIA,0,71,61690,60-75,9
17887,40,UNITED STATES,0,71,61690,60-75,14
18239,10,HONG KONG,0,71,61690,60-75,13
18952,92,SINGAPORE,0,71,61690,60-75,2
19008,46,MALAYSIA,0,71,61690,60-75,1
20689,54,UNITED STATES,0,71,61690,60-75,14
22179,9,AUSTRALIA,0,71,61690,60-75,9
23319,13,SINGAPORE,0,71,61690,60-75,2
24405,7,CANADA,0,71,61690,60-75,21
24991,5,UNITED STATES,0,71,61690,60-75,14
25307,6,CANADA,0,71,61690,60-75,21
25309,3,UNITED STATES,0,71,61690,60-75,14
25524,14,THAILAND,0,71,61690,60-75,0
25591,83,UNITED STATES,0,71,61690,60-75,14
27030,63,UNITED STATES,0,71,61720,60-75,14
27092,28,UNITED STATES,0,71,61720,60-75,14
29620,4,SINGAPORE,0,71,61720,60-75,2
30013,8,SINGAPORE,0,71,61720,60-75,2
30849,70,THAILAND,0,71,61720,60-75,0
32374,37,SINGAPORE,0,71,61720,60-75,2
34744,87,SINGAPORE,0,71,61720,60-75,2
34761,8,SINGAPORE,0,71,61720,60-75,2
38089,25,SINGAPORE,0,71,61720,60-75,2
42596,81,MALAYSIA,0,71,61720,60-75,1
42598,74,MALAYSIA,0,71,61720,60-75,1
42603,74,MALAYSIA,0,71,61720,60-75,1
43047,76,MALAYSIA,0,71,61720,60-75,1
44621,36,SINGAPORE,0,71,61720,60-75,2
45701,46,MALAYSIA,0,71,61720,60-75,1
46524,16,SINGAPORE,0,71,61720,60-75,2
47413,31,SINGAPORE,0,71,61720,60-75,2
50509,91,MALAYSIA,0,71,61720,60-75,1
51332,17,SINGAPORE,0,71,61720,60-75,2
51449,34,"KOREA, REPUBLIC OF",0,71,61720,60-75,5
51643,29,SINGAPORE,0,71,61720,60-75,2
53559,5,MALAYSIA,0,71,61720,60-75,1
53984,11,SINGAPORE,0,71,61720,60-75,2
54752,20,SINGAPORE,0,71,61720,60-75,2
55184,7,SINGAPORE,0,71,61720,60-75,2
57504,4,MALAYSIA,0,71,61720,60-75,1
57525,13,THAILAND,0,71,61720,60-75,0
57737,19,SINGAPORE,0,71,61720,60-75,2
58037,59,SINGAPORE,0,71,61720,60-75,2
58182,5,THAILAND,0,71,61720,60-75,0
60015,5,MALAYSIA,0,71,61750,60-75,1
61578,3,MALAYSIA,0,71,61750,60-75,1
62810,3,SINGAPORE,0,71,61750,60-75,2
62944,8,THAILAND,0,71,61750,60-75,0
3296,30,CHINA,1,71,61754,60-75,3
4525,7,BRUNEI DARUSSALAM,1,71,61754,60-75,6
6194,6,"TAIWAN, PROVINCE OF CHINA",1,71,61754,60-75,16
7658,27,SRI LANKA,1,71,61754,60-75,44
8714,20,HONG KONG,1,71,61754,60-75,13
10917,15,BRUNEI DARUSSALAM,1,71,61754,60-75,6
14331,27,THAILAND,1,71,61754,60-75,0
17963,10,SINGAPORE,1,71,61754,60-75,2
19018,44,SINGAPORE,1,71,61754,60-75,2
19186,12,MALAYSIA,1,71,61754,60-75,1
22317,21,CHINA,1,71,61754,60-75,3
23270,76,AUSTRALIA,1,71,61754,60-75,9
25126,15,THAILAND,1,71,61754,60-75,0
26212,5,SINGAPORE,1,71,61754,60-75,2
26522,13,SINGAPORE,1,71,61754,60-75,2
29088,67,SINGAPORE,1,71,61754,60-75,2
29470,10,SOUTH AFRICA,1,71,61754,60-75,46
29471,10,SOUTH AFRICA,1,71,61754,60-75,46
31825,6,SINGAPORE,1,71,61754,60-75,2
32710,64,SINGAPORE,1,71,61754,60-75,2
32832,4,INDONESIA,1,71,61754,60-75,11
33054,40,SINGAPORE,1,71,61754,60-75,2
34934,86,SINGAPORE,1,71,61754,60-75,2
34941,2,THAILAND,1,71,61754,60-75,0
36366,34,UNITED STATES,1,71,61754,60-75,14
37467,21,SINGAPORE,1,71,61754,60-75,2
38802,38,SINGAPORE,1,71,61754,60-75,2
39125,61,JAPAN,1,71,61754,60-75,15
40373,4,CHINA,1,71,61754,60-75,3
42370,33,SINGAPORE,1,71,61754,60-75,2
42607,64,THAILAND,1,71,61784,60-75,0
43894,35,AUSTRALIA,1,71,61784,60-75,9
43921,9,MALAYSIA,1,71,61784,60-75,1
44075,73,AUSTRALIA,1,71,61784,60-75,9
44291,24,HONG KONG,1,71,61784,60-75,13
45962,3,BRUNEI DARUSSALAM,1,71,61784,60-75,6
47152,47,THAILAND,1,71,61784,60-75,0
49865,47,BRUNEI DARUSSALAM,1,71,61784,60-75,6
50309,59,"TAIWAN, PROVINCE OF CHINA",1,71,61784,60-75,16
51113,55,THAILAND,1,71,61784,60-75,0
52092,20,UNITED STATES,1,71,61784,60-75,14
52643,13,SWITZERLAND,1,71,61784,60-75,41
53160,63,SINGAPORE,1,71,61784,60-75,2
54288,49,SINGAPORE,1,71,61784,60-75,2
54342,3,SINGAPORE,1,71,61784,60-75,2
54660,12,MALAYSIA,1,71,61784,60-75,1
54733,11,MALAYSIA,1,71,61784,60-75,1
55183,6,SINGAPORE,1,71,61784,60-75,2
55387,6,SINGAPORE,1,71,61784,60-75,2
55525,20,THAILAND,1,71,61784,60-75,0
56044,15,MALAYSIA,1,71,61784,60-75,1
56129,10,SINGAPORE,1,71,61784,60-75,2
57305,11,MACAO,1,71,61784,60-75,48
58268,85,UNITED STATES,1,71,61784,60-75,14
58650,11,INDONESIA,1,71,61784,60-75,11
60241,53,SINGAPORE,1,71,61784,60-75,2
61338,13,MALAYSIA,1,71,61784,60-75,1
61516,12,INDONESIA,1,71,61784,60-75,11
61529,11,MALAYSIA,1,71,61784,60-75,1
62219,23,UNITED KINGDOM,1,71,61784,60-75,27
62739,79,CHINA,1,71,61784,60-75,3
400,92,MALAYSIA,0,72,61815,60-75,1
2092,23,NEW ZEALAND,0,72,61815,60-75,7
2690,44,BRUNEI DARUSSALAM,0,72,61815,60-75,6
2889,12,MALAYSIA,0,72,61815,60-75,1
4128,49,MALAYSIA,0,72,61815,60-75,1
9270,83,SINGAPORE,0,72,61815,60-75,2
9684,10,SINGAPORE,0,72,61815,60-75,2
13923,9,MALAYSIA,0,72,61815,60-75,1
14802,42,MALAYSIA,0,72,61815,60-75,1
14804,42,MALAYSIA,0,72,61815,60-75,1
15909,71,UNITED STATES,0,72,61815,60-75,14
18550,60,THAILAND,0,72,61815,60-75,0
19672,5,UNITED KINGDOM,0,72,61815,60-75,27
19681,14,UNITED KINGDOM,0,72,61815,60-75,27
19920,53,THAILAND,0,72,61815,60-75,0
20094,32,THAILAND,0,72,61815,60-75,0
20124,3,UNITED STATES,0,72,61815,60-75,14
20266,34,CHINA,0,72,61815,60-75,3
21391,9,CHINA,0,72,61815,60-75,3
23257,6,UNITED STATES,0,72,61815,60-75,14
23957,21,CANADA,0,72,61815,60-75,21
30669,8,SINGAPORE,0,72,61815,60-75,2
30691,39,SINGAPORE,0,72,61815,60-75,2
31188,86,CHINA,0,72,61815,60-75,3
33979,11,SINGAPORE,0,72,61815,60-75,2
36416,69,SINGAPORE,0,72,61815,60-75,2
37724,27,MALAYSIA,0,72,61815,60-75,1
37886,8,"TAIWAN, PROVINCE OF CHINA",0,72,61815,60-75,16
41414,87,THAILAND,0,72,61815,60-75,0
41606,32,INDONESIA,0,72,61815,60-75,11
42024,70,MALAYSIA,0,72,61845,60-75,1
42606,64,THAILAND,0,72,61845,60-75,0
43034,72,MALAYSIA,0,72,61845,60-75,1
43488,20,SINGAPORE,0,72,61845,60-75,2
44021,19,MALAYSIA,0,72,61845,60-75,1
44216,69,MALAYSIA,0,72,61845,60-75,1
44437,85,SINGAPORE,0,72,61845,60-75,2
45134,41,SINGAPORE,0,72,61845,60-75,2
45308,26,MALAYSIA,0,72,61845,60-75,1
48196,44,MALAYSIA,0,72,61845,60-75,1
50760,17,MALAYSIA,0,72,61845,60-75,1
51345,73,SINGAPORE,0,72,61845,60-75,2
51346,18,SINGAPORE,0,72,61845,60-75,2
52569,46,MALAYSIA,0,72,61845,60-75,1
54480,37,AUSTRALIA,0,72,61845,60-75,9
56137,65,SINGAPORE,0,72,61845,60-75,2
56994,4,SINGAPORE,0,72,61845,60-75,2
57010,83,SINGAPORE,0,72,61845,60-75,2
57506,9,THAILAND,0,72,61845,60-75,0
57901,88,AUSTRALIA,0,72,61845,60-75,9
59828,7,SINGAPORE,0,72,61845,60-75,2
60600,45,MALAYSIA,0,72,61845,60-75,1
236,33,AUSTRALIA,1,72,61867,60-75,9
1203,7,VIET NAM,1,72,61867,60-75,23
3597,14,CHINA,1,72,61867,60-75,3
6692,35,HONG KONG,1,72,61867,60-75,13
7100,33,SINGAPORE,1,72,61867,60-75,2
8116,2,SINGAPORE,1,72,61867,60-75,2
9948,60,SINGAPORE,1,72,61867,60-75,2
10574,56,MALAYSIA,1,72,61867,60-75,1
13554,11,BRUNEI DARUSSALAM,1,72,61867,60-75,6
14932,15,INDONESIA,1,72,61867,60-75,11
17503,3,BRUNEI DARUSSALAM,1,72,61867,60-75,6
17540,65,THAILAND,1,72,61867,60-75,0
18763,51,MALAYSIA,1,72,61867,60-75,1
24378,14,SINGAPORE,1,72,61867,60-75,2
25268,16,HONG KONG,1,72,61867,60-75,13
26351,11,MALAYSIA,1,72,61867,60-75,1
29965,69,BRUNEI DARUSSALAM,1,72,61867,60-75,6
30159,24,SINGAPORE,1,72,61867,60-75,2
32880,51,SINGAPORE,1,72,61867,60-75,2
32998,12,BRUNEI DARUSSALAM,1,72,61867,60-75,6
33018,92,THAILAND,1,72,61867,60-75,0
35116,41,MALAYSIA,1,72,61867,60-75,1
39758,19,HONG KONG,1,72,61867,60-75,13
40164,2,INDONESIA,1,72,61867,60-75,11
40546,27,UNITED STATES,1,72,61867,60-75,14
40602,33,CHINA,1,72,61867,60-75,3
41135,91,UNITED STATES,1,72,61867,60-75,14
41137,24,UNITED STATES,1,72,61867,60-75,14
41586,89,BRUNEI DARUSSALAM,1,72,61867,60-75,6
42431,85,VIET NAM,1,72,61867,60-75,23
43345,5,THAILAND,1,72,61897,60-75,0
44409,10,MALAYSIA,1,72,61897,60-75,1
45724,8,SINGAPORE,1,72,61897,60-75,2
45824,28,MALAYSIA,1,72,61897,60-75,1
46048,28,MALAYSIA,1,72,61897,60-75,1
47763,57,HONG KONG,1,72,61897,60-75,13
47996,11,SINGAPORE,1,72,61897,60-75,2
49515,10,MALAYSIA,1,72,61897,60-75,1
50052,8,MALAYSIA,1,72,61897,60-75,1
50743,21,THAILAND,1,72,61897,60-75,0
50838,81,VIET NAM,1,72,61897,60-75,23
51003,41,SINGAPORE,1,72,61897,60-75,2
